timestamp,event,elapsed,temperature,event_id
2026-05-13 15:10:08,SESSION_START,00:00:00,,0
2026-05-13 15:10:08,BOOT,00:00:00,,1
2026-05-13 15:10:08,TEMP_BELOW_THRESHOLD,00:00:00,11.0,3
2026-05-13 15:10:08,SESSION_START,00:00:00,,0
2026-05-13 15:10:08,BOOT,00:00:00,,1
2026-05-13 15:10:08,TEMP_BELOW_THRESHOLD,00:00:00,11.0,3
