timestamp,event,elapsed,temperature,event_id
2026-05-07 14:47:13,SESSION_START,00:00:00,,0
2026-05-07 14:47:13,BOOT,00:00:00,,1
2026-05-07 16:47:13,TEMP_BELOW_THRESHOLD,00:00:00,13.8,3
2026-05-07 14:47:13,SESSION_START,00:00:00,,0
2026-05-07 14:47:13,BOOT,00:00:00,,1
2026-05-07 16:47:13,TEMP_BELOW_THRESHOLD,00:00:00,14.0,3
2026-05-07 14:47:13,SESSION_START,00:00:00,,0
2026-05-07 14:47:13,BOOT,00:00:00,,1
2026-05-07 16:47:13,TEMP_BELOW_THRESHOLD,00:00:00,18.0,3
