timestamp,temperature,time_id
2026-04-28 14:23:10,22.9,1
2026-04-28 14:24:10,22.8,2
2026-04-28 14:25:10,22.8,3
2026-04-28 14:26:10,22.8,4
2026-04-28 14:27:10,22.8,5
2026-04-28 14:28:10,22.8,6
2026-04-28 14:29:10,22.8,7
2026-04-28 14:30:10,22.8,8
2026-04-28 14:31:10,22.8,9
2026-04-28 14:32:10,22.8,10
2026-04-28 14:33:10,22.9,11
2026-04-28 14:34:10,22.9,12
2026-04-28 14:23:10,23.0,1
2026-04-28 14:24:10,22.8,2
2026-04-28 14:25:10,23.0,3
2026-04-28 14:26:10,22.8,4
2026-04-28 14:27:10,22.8,5
2026-04-28 14:28:10,23.0,6
2026-04-28 14:29:10,22.9,7
2026-04-28 14:30:10,22.9,8
2026-04-28 14:31:11,22.8,9
2026-04-28 14:32:11,23.0,10
2026-04-28 14:33:11,22.8,11
2026-04-28 14:34:11,22.8,12
2026-04-28 14:35:11,22.9,13
2026-04-28 14:36:11,22.8,14
2026-04-28 14:37:11,22.9,15
2026-04-28 14:23:10,23.0,1
2026-04-28 14:24:10,23.0,2
2026-04-28 14:25:10,22.9,3
2026-04-28 14:26:10,22.8,4
2026-04-28 14:27:10,22.8,5
2026-04-28 14:28:10,23.2,6
2026-04-28 14:29:11,22.9,7
