timestamp,temperature,time_id
2026-04-28 10:58:35,21.7,1
2026-04-28 10:59:35,21.7,2
2026-04-28 11:00:35,21.7,3
2026-04-28 11:01:35,21.8,4
2026-04-28 11:02:35,21.9,5
2026-04-28 11:03:35,21.8,6
2026-04-28 11:04:35,21.9,7
2026-04-28 11:05:35,21.8,8
2026-04-28 11:06:35,22.1,9
2026-04-28 11:07:35,21.8,10
2026-04-28 11:08:35,22.1,11
2026-04-28 11:09:35,22.0,12
2026-04-28 11:10:36,22.0,13
2026-04-28 11:11:36,21.9,14
2026-04-28 11:12:36,22.1,15
2026-04-28 11:13:36,22.0,16
2026-04-28 11:14:36,21.9,17
2026-04-28 11:15:36,22.1,18
2026-04-28 11:16:36,21.9,19
2026-04-28 11:17:36,21.9,20
2026-04-28 11:18:36,21.8,21
2026-04-28 11:19:36,21.7,22
2026-04-28 11:20:36,21.8,23
2026-04-28 11:21:36,21.8,24
2026-04-28 11:22:36,21.8,25
2026-04-28 11:23:36,21.7,26
2026-04-28 11:24:36,21.6,27
