timestamp,temperature,time_id
2026-04-28 15:29:55,23.0,1
2026-04-28 15:30:55,22.9,2
2026-04-28 15:31:55,23.0,3
2026-04-28 15:32:55,23.0,4
2026-04-28 15:33:55,22.9,5
2026-04-28 15:34:55,22.9,6
2026-04-28 15:35:55,23.0,7
2026-04-28 15:36:55,22.8,8
2026-04-28 15:37:55,23.1,9
2026-04-28 15:38:55,23.1,10
2026-04-28 15:39:55,23.0,11
2026-04-28 15:40:55,23.0,12
2026-04-28 15:41:55,23.1,13
2026-04-28 15:42:55,23.1,14
2026-04-28 15:43:55,23.1,15
2026-04-28 15:44:55,23.2,16
2026-04-28 15:45:55,23.0,17
2026-04-28 15:46:55,23.1,18
2026-04-28 15:29:55,23.1,1
2026-04-28 15:29:55,19.2,1
2026-04-28 15:30:55,19.2,2
2026-04-28 15:31:55,19.2,3
