timestamp,temperature,time_id
2026-04-28 12:08:22,22.6,1
2026-04-28 12:09:22,22.6,2
2026-04-28 12:10:22,22.0,3
2026-04-28 12:11:22,21.5,4
2026-04-28 12:12:22,21.4,5
2026-04-28 12:13:22,21.8,6
2026-04-28 12:14:22,21.3,7
2026-04-28 12:15:22,21.2,8
2026-04-28 12:16:22,21.5,9
2026-04-28 12:17:22,21.6,10
2026-04-28 12:18:22,20.9,11
2026-04-28 12:19:22,21.3,12
2026-04-28 12:20:22,21.0,13
2026-04-28 12:21:22,21.2,14
2026-04-28 12:22:22,20.8,15
2026-04-28 12:23:22,20.9,16
2026-04-28 12:24:22,21.1,17
2026-04-28 12:25:22,20.7,18
2026-04-28 12:26:22,20.6,19
2026-04-28 12:27:23,21.0,20
2026-04-28 12:28:23,21.2,21
2026-04-28 12:29:23,21.6,22
2026-04-28 12:30:23,20.8,23
2026-04-28 12:31:23,20.9,24
2026-04-28 12:32:23,21.1,25
2026-04-28 12:33:23,20.6,26
2026-04-28 12:34:23,21.1,27
2026-04-28 12:35:23,21.1,28
2026-04-28 12:36:23,21.6,29
2026-04-28 12:37:23,21.2,30
2026-04-28 12:38:23,21.1,31
2026-04-28 12:39:23,21.4,32
2026-04-28 12:40:23,21.1,33
2026-04-28 12:41:23,21.4,34
2026-04-28 12:42:23,21.6,35
2026-04-28 12:43:23,20.9,36
2026-04-28 12:44:23,21.2,37
2026-04-28 12:45:23,21.4,38
2026-04-28 12:46:23,21.3,39
2026-04-28 12:47:23,21.5,40
2026-04-28 12:48:23,21.4,41
2026-04-28 12:49:23,21.2,42
2026-04-28 12:50:23,21.9,43
2026-04-28 12:51:23,21.4,44
2026-04-28 12:52:23,21.6,45
2026-04-28 12:53:23,21.9,46
2026-04-28 12:54:23,21.9,47
2026-04-28 12:55:23,21.8,48
2026-04-28 12:56:23,21.7,49
2026-04-28 12:57:23,21.8,50
2026-04-28 12:58:23,21.8,51
2026-04-28 12:59:23,21.9,52
2026-04-28 13:00:23,21.7,53
2026-04-28 13:01:23,21.6,54
2026-04-28 13:02:23,21.8,55
2026-04-28 13:03:23,21.8,56
2026-04-28 13:04:23,21.8,57
2026-04-28 13:05:23,21.8,58
2026-04-28 13:06:23,21.8,59
2026-04-28 13:07:23,21.9,60
2026-04-28 13:08:24,21.9,61
2026-04-28 13:09:24,22.1,62
2026-04-28 13:10:24,22.0,63
2026-04-28 13:11:24,22.1,64
2026-04-28 13:12:24,22.0,65
2026-04-28 13:13:24,22.0,66
2026-04-28 13:14:24,22.3,67
2026-04-28 13:15:24,22.0,68
2026-04-28 13:16:24,22.1,69
2026-04-28 13:17:24,21.9,70
2026-04-28 13:18:24,22.2,71
2026-04-28 13:19:24,21.9,72
2026-04-28 13:20:24,22.1,73
2026-04-28 13:21:24,22.2,74
2026-04-28 13:22:24,22.1,75
2026-04-28 13:23:24,21.9,76
2026-04-28 13:24:24,22.3,77
2026-04-28 13:25:24,21.8,78
2026-04-28 13:26:24,22.0,79
2026-04-28 13:27:24,22.0,80
2026-04-28 13:28:24,22.0,81
2026-04-28 13:29:24,22.1,82
2026-04-28 13:30:24,21.9,83
2026-04-28 13:31:24,21.9,84
2026-04-28 13:32:24,21.8,85
2026-04-28 13:33:24,21.8,86
2026-04-28 13:34:24,21.8,87
2026-04-28 13:35:24,21.9,88
2026-04-28 13:36:24,22.1,89
2026-04-28 13:37:24,22.2,90
2026-04-28 13:38:24,22.1,91
2026-04-28 13:39:24,21.9,92
2026-04-28 13:40:24,21.9,93
2026-04-28 13:41:24,22.0,94
2026-04-28 13:42:24,21.8,95
2026-04-28 13:43:24,22.0,96
2026-04-28 13:44:24,22.0,97
2026-04-28 13:45:24,21.8,98
2026-04-28 13:46:24,21.9,99
2026-04-28 13:47:24,21.6,100
2026-04-28 13:48:24,21.9,101
