timestamp,temperature,time_id
2026-04-29 08:23:16,17.3,1001
2026-04-29 08:24:16,17.3,1002
2026-04-29 08:25:16,17.3,1003
2026-04-29 08:26:16,17.3,1004
2026-04-29 08:27:16,17.3,1005
2026-04-29 08:28:16,17.2,1006
2026-04-29 08:29:16,17.2,1007
2026-04-29 08:30:16,17.2,1008
2026-04-29 08:31:16,17.2,1009
2026-04-29 08:32:16,17.2,1010
2026-04-29 08:33:16,17.1,1011
2026-04-29 08:34:16,17.3,1012
2026-04-29 08:35:16,17.2,1013
2026-04-29 08:36:16,17.2,1014
2026-04-29 08:37:16,17.2,1015
2026-04-29 08:38:16,17.1,1016
2026-04-29 08:39:16,17.1,1017
2026-04-29 08:40:16,17.2,1018
2026-04-29 08:41:16,17.0,1019
2026-04-29 08:42:16,17.1,1020
2026-04-29 08:43:16,17.0,1021
2026-04-29 08:44:16,17.1,1022
2026-04-29 08:45:16,17.1,1023
2026-04-29 08:46:16,17.0,1024
2026-04-29 08:47:16,17.0,1025
2026-04-29 08:48:16,16.9,1026
2026-04-29 08:49:16,17.0,1027
2026-04-29 08:50:16,17.0,1028
2026-04-29 08:51:16,16.9,1029
2026-04-29 08:52:16,16.9,1030
2026-04-29 08:53:16,16.9,1031
2026-04-29 08:54:16,16.9,1032
2026-04-29 08:55:16,16.8,1033
2026-04-29 08:56:16,16.9,1034
2026-04-29 08:57:16,16.8,1035
2026-04-29 08:58:16,16.9,1036
2026-04-29 08:59:16,16.9,1037
2026-04-29 09:00:16,16.8,1038
2026-04-29 09:01:16,16.8,1039
2026-04-29 09:02:16,16.7,1040
2026-04-29 09:03:16,16.8,1041
2026-04-29 09:04:16,16.8,1042
2026-04-29 09:05:16,16.8,1043
2026-04-29 09:06:16,16.6,1044
2026-04-29 09:07:16,16.7,1045
2026-04-29 09:08:16,16.7,1046
2026-04-29 09:09:16,16.6,1047
2026-04-29 09:10:16,16.6,1048
2026-04-29 09:11:17,16.6,1049
2026-04-29 09:12:17,16.7,1050
2026-04-29 09:13:17,16.6,1051
2026-04-29 09:14:17,16.5,1052
2026-04-29 09:15:17,16.6,1053
2026-04-29 09:16:17,16.6,1054
2026-04-29 09:17:17,16.6,1055
2026-04-29 09:18:17,16.5,1056
2026-04-29 09:19:17,16.5,1057
2026-04-29 09:20:17,16.5,1058
2026-04-29 09:21:17,16.4,1059
2026-04-29 09:22:17,16.5,1060
2026-04-29 09:23:17,16.4,1061
